,ATM,Latitud,Longitud,Tipo dispositivo,ETV
7192,7862,20.475215,-103.448786,PRACTDUAL,APODERADO
7193,7863,27.481367,-109.931629,PRACTDUAL,APODERADO
7196,7867,19.48383675,-99.24982611,PRACTDUAL,APODERADO
7197,7868,19.48383675,-99.24982611,PRACTDUAL,APODERADO
7198,7869,17.998218,-92.942904,PRACTDUAL,APODERADO
7199,7870,21.017669,-89.584121,PRACTDUAL,APODERADO
7200,7871,25.67072948,-100.3253077,PRACTDUAL,SEPSA
7201,7872,19.368607,-99.144886,PRACTDUAL,APODERADO
7202,7873,27.3366267,-112.2691141,PRACTDUAL,APODERADO
7204,7876,25.685184,-100.318158,PRACTDUAL,APODERADO
7205,7877,20.620074,-103.321233,PRACTDUAL,APODERADO
7206,7878,19.384401,-99.022447,PRACTDUAL,APODERADO
7207,7879,21.5267761,-102.2402469,PRACTDUAL,APODERADO
7208,7880,16.749092,-93.092405,PRACTDUAL,APODERADO
7209,7881,19.428705,-98.909787,PRACTDUAL,APODERADO
7210,7883,17.042785,-96.715702,PRACTDUAL,APODERADO
7211,7884,20.938072,-101.425941,PRACTDUAL,APODERADO
7212,7885,25.67072948,-100.3253077,PRACTDUAL,SEPSA
7215,7888,25.5233202,-103.4157335,PRACTDUAL,APODERADO
7216,7889,23.2342114,-106.4231804,PRACTDUAL,APODERADO
7217,7890,19.388361,-99.250813,PRACTDUAL,APODERADO
7219,7892,27.3366267,-112.2691141,PRACTDUAL,APODERADO
7220,7893,19.07468,-98.297006,PRACTDUAL,APODERADO
7222,7895,28.267569,-105.480955,PRACTDUAL,APODERADO
7223,7896,19.31214,-99.635028,PRACTDUAL,APODERADO
7224,7897,19.384625,-99.183554,PRACTDUAL,APODERADO
7225,7898,19.31214,-99.635028,PRACTDUAL,APODERADO
7226,7899,19.291381,-99.734744,PRACTDUAL,APODERADO
7228,7901,19.3694411,-99.0769122,PRACTDUAL,APODERADO
7229,7902,18.502296,-98.753774,PRACTDUAL,APODERADO
7230,7903,19.521418,-96.906267,PRACTDUAL,APODERADO
7231,7904,19.521418,-96.906267,PRACTDUAL,APODERADO
7232,7905,19.439008,-99.174712,PRACTDUAL,APODERADO
7238,7911,18.3991275,-93.2118671,PRACTDUAL,APODERADO
7239,7912,22.1149001,-103.2677439,PRACTDUAL,APODERADO
7242,7915,19.09331658,-98.22911711,PRACTDUAL,SEPSA
7243,7916,19.5507228,-99.2096359,PRACTDUAL,APODERADO
7248,7921,22.4003969,-99.6003869,PRACTDUAL,APODERADO
7249,7922,19.09331658,-98.22911711,PRACTDUAL,SEPSA
7250,7923,22.4003969,-99.6003869,PRACTDUAL,APODERADO
7252,7925,19.291381,-99.734744,PRACTDUAL,APODERADO
7254,7927,18.145077,-94.441614,PRACTDUAL,APODERADO
7255,7928,19.5402235,-99.19479798,PRACTDUAL,APODERADO
7256,7930,21.258347,-98.787056,PRACTDUAL,APODERADO
7257,7931,21.258347,-98.787056,PRACTDUAL,APODERADO
7263,7938,19.19413,-100.13194,PRACTDUAL,APODERADO
7265,7940,18.145077,-94.441614,PRACTDUAL,APODERADO
7266,7941,27.129749,-104.921776,PRACTDUAL,APODERADO
7267,7942,18.860543,-97.063137,PRACTDUAL,APODERADO
7268,7943,19.3591073,-99.2929969,PRACTDUAL,APODERADO
7270,7946,19.19413,-100.13194,PRACTDUAL,APODERADO
7273,7949,25.730426,-100.276728,PRACTDUAL,APODERADO
7274,7950,25.396623,-101.007221,PRACTDUAL,APODERADO
7278,7955,19.311386,-98.923051,PRACTDUAL,APODERADO
7279,7957,19.628768,-99.293032,PRACTDUAL,APODERADO
7282,7960,19.415682,-98.943479,PRACTDUAL,APODERADO
7283,7961,19.809902,-102.705086,PRACTDUAL,APODERADO
7284,7962,19.395889,-99.055631,PRACTDUAL,APODERADO
7285,7963,19.311049,-98.925228,PRACTDUAL,SEPSA
7288,7966,19.395889,-99.055631,PRACTDUAL,APODERADO
7289,7967,25.650701,-100.112854,PRACTDUAL,APODERADO
7292,7971,19.266895,-99.116248,PRACTDUAL,APODERADO
7293,7972,19.680706,-103.317607,PRACTDUAL,APODERADO
7300,7980,19.49484194,-99.24675638,PRACTDUAL,APODERADO
7301,7981,19.809902,-102.705086,PRACTDUAL,APODERADO
7306,7986,16.72024227,-92.64298204,PRACTDUAL,APODERADO
7313,7993,25.515629,-103.391391,PRACTDUAL,APODERADO
7314,7994,20.394159,-101.18091,PRACTDUAL,APODERADO
7315,7995,20.592987,-100.392456,PRACTDUAL,APODERADO
7317,7997,29.081163,-110.970918,PRACTDUAL,APODERADO
7319,7999,19.680706,-103.317607,PRACTDUAL,APODERADO
7321,8001,19.5402235,-99.19479798,PRACTDUAL,APODERADO
7322,8002,19.311049,-98.925228,PRACTDUAL,SEPSA
7334,8016,24.027016,-104.656432,PRACTDUAL,APODERADO
7345,8030,28.4770426,-107.3287106,PRACTDUAL,APODERADO
7347,8032,19.504184,-99.146709,PRACTDUAL,SEPSA
7348,8033,19.687807,-101.154889,PRACTDUAL,APODERADO
7349,8034,25.72813369,-100.3028203,PRACTDUAL,SEPSA
7350,8035,25.72522739,-100.3053267,PRACTDUAL,SEPSA
7352,8037,19.60601608,-99.18886295,PRACTDUAL,APODERADO
7360,8045,19.29786843,-98.8856769,PRACTDUAL,SEPSA
7365,8050,20.798182,-103.477214,PRACTDUAL,APODERADO
7366,8051,19.152238,-98.223869,PRACTDUAL,APODERADO
7374,8060,19.60601608,-99.18886295,PRACTDUAL,APODERADO
7376,8062,29.115512,-110.999134,PRACTDUAL,SEPSA
7380,8066,29.115512,-110.999134,PRACTDUAL,SEPSA
7398,8084,18.141354,-94.141549,PRACTDUAL,APODERADO
7412,8099,21.05673964,-89.5964184,PRACTDUAL,APODERADO
7413,8100,19.23937348,-99.58728244,PRACTDUAL,SEPSA
7414,8101,19.29786843,-98.8856769,PRACTDUAL,SEPSA
7415,8102,19.53768311,-99.1407214,PRACTDUAL,APODERADO
7416,8104,19.60601608,-99.18886295,PRACTDUAL,APODERADO
7423,8111,19.50864084,-99.13949778,PRACTDUAL,SEPSA
7429,8117,19.4368848,-100.358384,PRACTDUAL,APODERADO
7438,8126,25.450829,-101.015158,PRACTDUAL,APODERADO
7440,8128,19.311386,-98.923051,PRACTDUAL,APODERADO
7447,8135,21.116942,-101.657554,PRACTDUAL,APODERADO
7453,8141,25.44289985,-101.0152446,PRACTDUAL,APODERADO
7461,8149,19.453581,-99.1977,PRACTDUAL,APODERADO
7477,8168,26.0738057,-98.3188274,PRACTDUAL,APODERADO
7480,8171,19.439254,-99.133236,PRACTDUAL,APODERADO
7486,8178,26.0738057,-98.3188274,PRACTDUAL,APODERADO
7488,8180,26.0738057,-98.3188274,PRACTDUAL,APODERADO
7491,8185,16.25209086,-92.13464283,PRACTDUAL,APODERADO
7492,8186,19.289846,-99.163021,PRACTDUAL,APODERADO
7499,8194,19.453581,-99.1977,PRACTDUAL,APODERADO
7502,8198,19.687807,-101.154889,PRACTDUAL,APODERADO
7503,8199,18.6226346,-100.900206,PRACTDUAL,APODERADO
7510,8206,19.449198,-99.134218,PRACTDUAL,APODERADO
7512,8208,20.6267917,-100.4066265,PRACTDUAL,APODERADO
7513,8209,18.00028619,-92.94594458,PRACTDUAL,APODERADO
7515,8211,22.7594,-102.546,PRACTDUAL,APODERADO
7516,8212,22.128445,-100.935734,PRACTDUAL,APODERADO
7521,8217,19.16926553,-96.22431196,PRACTDUAL,SEPSA
7522,8218,19.43814353,-99.19020733,PRACTDUAL,APODERADO
7523,8219,20.1501959,-100.5107698,PRACTDUAL,APODERADO
7524,8220,19.16926553,-96.22431196,PRACTDUAL,SEPSA
7525,8221,25.682413,-100.297855,PRACTDUAL,APODERADO
7529,8226,25.657416,-100.184011,PRACTDUAL,APODERADO
7532,8229,19.46804723,-99.22041462,PRACTDUAL,APODERADO
7533,8230,19.433385,-99.211243,PRACTDUAL,SEPSA
7556,8254,19.4847131,-99.2328562,PRACTDUAL,APODERADO
7571,8271,16.7319187,-92.6628434,PRACTDUAL,SEPSA
7572,8272,25.682454,-100.297791,PRACTDUAL,APODERADO
7575,8275,19.51836947,-99.21392556,PRACTDUAL,APODERADO
7582,8282,25.682454,-100.297791,PRACTDUAL,APODERADO
7583,8284,19.284051,-99.176328,PRACTDUAL,APODERADO
7592,8293,29.096191,-111.023104,PRACTDUAL,APODERADO
7606,8307,19.453581,-99.1977,PRACTDUAL,APODERADO
7609,8311,19.066378,-98.177497,PRACTDUAL,APODERADO
7614,8316,19.168317,-96.224899,PRACTDUAL,APODERADO
7620,8322,22.883302,-109.914003,PRACTDUAL,APODERADO
7623,8325,31.6231122,-106.3978745,PRACTDUAL,APODERADO
7627,8329,18.394671,-93.214455,PRACTDUAL,APODERADO
7629,8331,25.641902,-100.273389,PRACTDUAL,APODERADO
7641,8343,19.15199,-98.223868,PRACTDUAL,APODERADO
7643,8345,19.61727679,-99.02672654,PRACTDUAL,APODERADO
7644,8346,19.368886,-96.36547,PRACTDUAL,APODERADO
7646,8348,19.61727679,-99.02672654,PRACTDUAL,APODERADO
7649,8351,19.37222274,-99.10048337,PRACTDUAL,SEPSA
7652,8354,19.560006,-96.92837,PRACTDUAL,SEPSA
7653,8355,19.3722531,-99.1004941,PRACTDUAL,SEPSA
7662,8364,19.17430463,-96.13984687,PRACTDUAL,APODERADO
7663,8365,21.145856,-86.82145,PRACTDUAL,APODERADO
7664,8366,19.17430463,-96.13984687,PRACTDUAL,APODERADO
7665,8367,26.093429,-98.277932,PRACTDUAL,APODERADO
7672,8374,19.17430463,-96.13984687,PRACTDUAL,APODERADO
7673,8375,19.43814353,-99.19020733,PRACTDUAL,APODERADO
7678,8381,19.140431,-96.108202,PRACTDUAL,APODERADO
7680,8383,19.400397,-99.528769,PRACTDUAL,APODERADO
7692,8396,19.34760609,-99.01796355,PRACTDUAL,SEPSA
7694,8398,19.512346,-96.87726,PRACTDUAL,APODERADO
7696,8400,19.678727,-101.22052,PRACTDUAL,APODERADO
7697,8401,32.613263,-115.386199,PRACTDUAL,APODERADO
7698,8402,19.62534691,-99.31622209,PRACTDUAL,SEPSA
7700,8404,32.580325,-115.365622,PRACTDUAL,APODERADO
7702,8407,17.078386,-96.719284,PRACTDUAL,APODERADO
7709,8414,20.07734071,-98.38572975,PRACTDUAL,SEPSA
7710,8415,25.78045,-109.003952,PRACTDUAL,APODERADO
7718,8423,19.449198,-99.134218,PRACTDUAL,APODERADO
7720,8425,20.07734071,-98.38572975,PRACTDUAL,SEPSA
7724,8429,18.83205317,-98.94734236,PRACTDUAL,APODERADO
7728,8433,19.5183,-99.213996,PRACTDUAL,APODERADO
7729,8434,19.485494,-99.212182,PRACTDUAL,APODERADO
7730,8435,19.525121,-99.228347,PRACTDUAL,SEPSA
7732,8437,20.861002,-86.896133,PRACTDUAL,APODERADO
7733,8438,17.078386,-96.719284,PRACTDUAL,APODERADO
7735,8440,17.078386,-96.719284,PRACTDUAL,APODERADO
7736,8441,25.451384,-101.015297,PRACTDUAL,APODERADO
7737,8442,16.833617,-99.811561,PRACTDUAL,APODERADO
7738,8443,19.678727,-101.22052,PRACTDUAL,APODERADO
7739,8444,23.272572,-106.41819,PRACTDUAL,APODERADO
7740,8445,16.833617,-99.811561,PRACTDUAL,APODERADO
7741,8446,19.423524,-99.150391,PRACTDUAL,SEPSA
7743,8448,21.132408,-86.747137,PRACTDUAL,SEPSA
7744,8449,16.833617,-99.811561,PRACTDUAL,APODERADO
7746,8451,21.132408,-86.747137,PRACTDUAL,SEPSA
7747,8452,20.9149648,-100.7416911,PRACTDUAL,APODERADO
7749,8454,19.347622,-99.017962,PRACTDUAL,SEPSA
7761,8466,24.77782934,-107.4088743,PRACTDUAL,APODERADO
7763,8468,22.834373,-97.90344,PRACTDUAL,APODERADO
7764,8469,17.807168,-97.776153,PRACTDUAL,APODERADO
7765,8470,24.77782934,-107.4088743,PRACTDUAL,APODERADO
7777,8482,19.45483,-99.219143,PRACTDUAL,SEPSA
7782,8487,20.56178887,-102.7424817,PRACTDUAL,SEPSA
7783,8488,19.16959448,-100.1246158,PRACTDUAL,SEPSA
7784,8489,18.84761941,-98.93768678,PRACTDUAL,APODERADO
7787,8492,18.84761941,-98.93768678,PRACTDUAL,APODERADO
7788,8493,19.337192,-102.363314,PRACTDUAL,APODERADO
7793,8499,19.6474,-102.050189,PRACTDUAL,APODERADO
7794,8500,32.538622,-116.919607,PRACTDUAL,APODERADO
7795,8501,19.4212,-102.065,PRACTDUAL,APODERADO
7796,8502,25.88239,-97.50414,PRACTDUAL,APODERADO
7798,8504,32.340786,-117.05616,PRACTDUAL,APODERADO
7799,8505,19.45483,-99.219143,PRACTDUAL,SEPSA
7800,8506,19.066853,-98.212936,PRACTDUAL,APODERADO
7801,8507,19.399787,-99.209508,PRACTDUAL,APODERADO
7805,8511,18.40223309,-93.20491081,PRACTDUAL,APODERADO
7806,8512,20.120993,-98.739149,PRACTDUAL,APODERADO
7810,8516,19.62477128,-99.31655016,PRACTDUAL,APODERADO
7811,8517,19.6474,-102.050189,PRACTDUAL,APODERADO
7815,8521,20.546453,-100.397187,PRACTDUAL,APODERADO
7819,8525,22.271971,-101.984934,PRACTDUAL,APODERADO
7820,8526,19.2602783,-98.8950031,PRACTDUAL,APODERADO
7821,8527,19.43770352,-99.20117098,PRACTDUAL,APODERADO
7822,8528,19.311137,-99.110398,PRACTDUAL,APODERADO
7824,8530,25.396623,-101.007221,PRACTDUAL,APODERADO
7828,8534,15.7409811,-96.4690588,PRACTDUAL,APODERADO
7830,8537,25.820674,-108.979098,PRACTDUAL,APODERADO
7831,8538,20.673785,-103.383002,PRACTDUAL,APODERADO
7833,8540,25.665618,-100.280518,PRACTDUAL,APODERADO
7835,8542,22.645898,-102.980779,PRACTDUAL,APODERADO
7836,8543,19.697957,-98.979855,PRACTDUAL,APODERADO
7837,8544,19.2742674,-99.5736939,PRACTDUAL,APODERADO
7838,8545,20.744191,-103.409837,PRACTDUAL,SEPSA
7839,8546,20.744191,-103.409837,PRACTDUAL,SEPSA
7840,8547,21.143446,-86.846586,PRACTDUAL,APODERADO
7841,8548,19.397129,-99.122923,PRACTDUAL,APODERADO
7843,8550,19.4319378,-99.1383732,PRACTDUAL,APODERADO
7846,8553,21.139916,-86.853586,PRACTDUAL,APODERADO
7849,8558,24.746571,-100.20065,PRACTDUAL,APODERADO
7850,8559,20.3339319,-102.025516,PRACTDUAL,APODERADO
7862,8572,19.401714,-99.09865,PRACTDUAL,APODERADO
7864,8574,25.648187,-100.355964,PRACTDUAL,APODERADO
7866,8576,19.45483,-99.219143,PRACTDUAL,SEPSA
7867,8577,19.685157,-98.867148,PRACTDUAL,APODERADO
7869,8580,19.335694,-99.161313,PRACTDUAL,APODERADO
7875,8587,19.36411,-99.189286,PRACTDUAL,APODERADO
7876,8588,19.310702,-99.124478,PRACTDUAL,APODERADO
7879,8593,19.685157,-98.867148,PRACTDUAL,APODERADO
7882,8596,19.465398,-99.057442,PRACTDUAL,APODERADO
7888,8603,20.680912,-103.431839,PRACTDUAL,APODERADO
7889,8604,25.702259,-100.315817,PRACTDUAL,APODERADO
7890,8605,30.527891,-115.931464,PRACTDUAL,APODERADO
7892,8608,25.396623,-101.007221,PRACTDUAL,APODERADO
7893,8609,19.465398,-99.057442,PRACTDUAL,APODERADO
7894,8610,32.369582,-117.061238,PRACTDUAL,APODERADO
7895,8611,19.525121,-99.228347,PRACTDUAL,SEPSA
7897,8614,25.396623,-101.007221,PRACTDUAL,APODERADO
7899,8616,22.1149001,-103.2677439,PRACTDUAL,APODERADO
7900,8617,18.933947,-99.196167,PRACTDUAL,APODERADO
7902,8619,21.49303,-104.882314,PRACTDUAL,APODERADO
7903,8620,19.61262696,-99.24127595,PRACTDUAL,APODERADO
7904,8621,19.5002042,-99.0951286,PRACTDUAL,APODERADO
7905,8622,20.5274472,-97.4615126,PRACTDUAL,APODERADO
7906,8623,19.525121,-99.228347,PRACTDUAL,SEPSA
7909,8626,19.5002042,-99.0951286,PRACTDUAL,APODERADO
7911,8628,27.928999,-110.924991,PRACTDUAL,SEPSA
7913,8630,19.4319378,-99.1383732,PRACTDUAL,APODERADO
7914,8631,19.438701,-99.204001,PRACTDUAL,APODERADO
7915,8632,19.438701,-99.204001,PRACTDUAL,APODERADO
7916,8633,19.438701,-99.204001,PRACTDUAL,APODERADO
7918,8635,19.317366,-98.202791,PRACTDUAL,APODERADO
7919,8636,19.4410862,-99.0929879,PRACTDUAL,APODERADO
7920,8637,19.4410862,-99.0929879,PRACTDUAL,APODERADO
7921,8638,19.465398,-99.057442,PRACTDUAL,APODERADO
7922,8639,31.692905,-106.37978,PRACTDUAL,APODERADO
7923,8640,19.788926,-99.055049,PRACTDUAL,APODERADO
7925,8642,21.49303,-104.882314,PRACTDUAL,APODERADO
7926,8643,19.559382,-99.2031,PRACTDUAL,APODERADO
7927,8645,19.559382,-99.2031,PRACTDUAL,APODERADO
7929,8647,20.647744,-103.361049,PRACTDUAL,APODERADO
7930,8648,22.328597,-97.87401,PRACTDUAL,APODERADO
7931,8649,19.3845434,-99.0789101,PRACTDUAL,APODERADO
7932,8650,14.873954,-92.281609,PRACTDUAL,APODERADO
7933,8651,19.559382,-99.2031,PRACTDUAL,APODERADO
7935,8653,24.15013,-110.306282,PRACTDUAL,APODERADO
7936,8654,21.1551156,-86.83462654,PRACTDUAL,APODERADO
7938,8656,19.6698423,-99.180902,PRACTDUAL,APODERADO
7940,8658,19.337902,-99.1099,PRACTDUAL,APODERADO
7941,8659,19.351936,-99.106599,PRACTDUAL,APODERADO
7942,8660,16.793834,-96.67405,PRACTDUAL,APODERADO
7944,8662,22.187447,-100.938546,PRACTDUAL,APODERADO
7945,8663,21.49303,-104.882314,PRACTDUAL,APODERADO
7946,8664,16.793834,-96.67405,PRACTDUAL,APODERADO
7948,8666,19.975354,-102.288061,PRACTDUAL,APODERADO
7949,8668,25.78045,-109.003952,PRACTDUAL,APODERADO
7950,8670,21.123588,-101.680872,PRACTDUAL,APODERADO
7951,8671,19.289846,-99.163021,PRACTDUAL,APODERADO
7952,8673,20.999854,-100.386367,PRACTDUAL,APODERADO
7953,8674,20.999854,-100.386367,PRACTDUAL,APODERADO
7954,8675,19.49386091,-99.10808424,PRACTDUAL,APODERADO
7957,8679,25.684185,-100.486623,PRACTDUAL,APODERADO
7958,8680,25.726899,-100.343654,PRACTDUAL,APODERADO
7959,8681,19.479159,-99.186776,PRACTDUAL,APODERADO
7962,8684,19.528859,-99.169228,PRACTDUAL,APODERADO
7964,8686,25.726899,-100.343654,PRACTDUAL,APODERADO
7966,8689,19.397129,-99.122923,PRACTDUAL,APODERADO
7967,8690,25.731754,-100.395957,PRACTDUAL,APODERADO
7968,8691,25.731754,-100.395957,PRACTDUAL,APODERADO
7969,8692,18.901431,-96.960707,PRACTDUAL,APODERADO
7970,8694,15.363452,-92.247328,PRACTDUAL,APODERADO
7971,8695,19.411335,-99.155607,PRACTDUAL,APODERADO
7972,8696,19.932406,-97.959778,PRACTDUAL,APODERADO
7974,8698,19.932406,-97.959778,PRACTDUAL,APODERADO
7975,8699,19.975354,-102.288061,PRACTDUAL,APODERADO
7978,8703,19.598875,-99.0492996,PRACTDUAL,APODERADO
7979,8704,31.8704497,-116.6077968,PRACTDUAL,APODERADO
7982,8707,20.567878,-103.451851,PRACTDUAL,APODERADO
7983,8708,18.885932,-99.062597,PRACTDUAL,APODERADO
7985,8710,18.885932,-99.062597,PRACTDUAL,APODERADO
7986,8711,21.159772,-86.824933,PRACTDUAL,APODERADO
7987,8712,21.159772,-86.824933,PRACTDUAL,APODERADO
7988,8713,19.395181,-99.143499,PRACTDUAL,APODERADO
7989,8714,21.159772,-86.824933,PRACTDUAL,APODERADO
7990,8715,25.537767,-100.946417,PRACTDUAL,APODERADO
7993,8718,17.9905,-93.376225,PRACTDUAL,APODERADO
7994,8719,17.9905,-93.376225,PRACTDUAL,APODERADO
7995,8720,18.961439,-99.594286,PRACTDUAL,APODERADO
7996,8722,18.961439,-99.594286,PRACTDUAL,APODERADO
8003,8729,18.961439,-99.594286,PRACTDUAL,APODERADO
8004,8730,19.916486,-100.002874,PRACTDUAL,APODERADO
8005,8731,19.916486,-100.002874,PRACTDUAL,APODERADO
8008,8735,31.662089,-106.466246,PRACTDUAL,APODERADO
8010,8737,31.662089,-106.466246,PRACTDUAL,APODERADO
8011,8738,31.662089,-106.466246,PRACTDUAL,APODERADO
8012,8739,17.509159,-91.982915,PRACTDUAL,APODERADO
8013,8740,17.509159,-91.982915,PRACTDUAL,APODERADO
8014,8741,19.337192,-102.363314,PRACTDUAL,APODERADO
8015,8742,20.520307,-100.823235,PRACTDUAL,APODERADO
8016,8743,28.635997,-106.075455,PRACTDUAL,APODERADO
8018,8746,19.678727,-101.22052,PRACTDUAL,APODERADO
8019,8747,23.185006,-102.862999,PRACTDUAL,APODERADO
8020,8748,21.931919,-99.994064,PRACTDUAL,APODERADO
8021,8749,20.113003,-98.723737,PRACTDUAL,APODERADO
8022,8751,19.628768,-99.293032,PRACTDUAL,APODERADO
8023,8753,19.37288,-99.176236,PRACTDUAL,APODERADO
8024,8754,25.47122,-100.961889,PRACTDUAL,APODERADO
8025,8755,19.67886,-101.220559,PRACTDUAL,APODERADO
8026,8756,21.673552,-102.59034,PRACTDUAL,APODERADO
8027,8758,18.617887,-100.207836,PRACTDUAL,SEPSA
8028,8759,27.928999,-110.924991,PRACTDUAL,SEPSA
8029,8760,19.189104,-102.845656,PRACTDUAL,APODERADO
8030,8761,20.618283,-103.251797,PRACTDUAL,APODERADO
8031,8762,19.319913,-98.206814,PRACTDUAL,APODERADO
8032,8763,28.646335,-106.068268,PRACTDUAL,APODERADO
8034,8766,28.690494,-106.132525,PRACTDUAL,APODERADO
8037,8769,20.012943,-99.527322,PRACTDUAL,SEPSA
8038,8770,28.2251453,-100.7383595,PRACTDUAL,SEPSA
8039,8771,19.152238,-98.223869,PRACTDUAL,APODERADO
8040,8773,18.991405,-98.277252,PRACTDUAL,APODERADO
8041,8774,19.016596,-98.198958,PRACTDUAL,APODERADO
8042,8775,16.7971,-99.8093,PRACTDUAL,APODERADO
8043,8776,21.031128,-89.642035,PRACTDUAL,APODERADO
8045,8778,19.465398,-99.057442,PRACTDUAL,APODERADO
8046,8781,31.3048885,-110.9411166,PRACTDUAL,APODERADO
8049,8784,19.3408021,-99.1335738,PRACTDUAL,APODERADO
8051,8786,19.3408021,-99.1335738,PRACTDUAL,APODERADO
8052,8787,19.48558147,-99.21193197,PRACTDUAL,APODERADO
8053,8788,25.691892,-100.257523,PRACTDUAL,APODERADO
8054,8789,28.664542,-106.128096,PRACTDUAL,APODERADO
8055,8790,18.9045208,-100.1520247,PRACTDUAL,APODERADO
8056,8791,15.7409811,-96.4690588,PRACTDUAL,APODERADO
8057,8792,18.341581,-99.521976,PRACTDUAL,APODERADO
8058,8793,18.55548,-99.606439,PRACTDUAL,APODERADO
8059,8794,21.031128,-89.642035,PRACTDUAL,APODERADO
8060,8795,18.55548,-99.606439,PRACTDUAL,APODERADO
8061,8796,20.301806,-101.597095,PRACTDUAL,APODERADO
8062,8797,21.660604,-97.849096,PRACTDUAL,APODERADO
8063,8798,19.027878,-98.234828,PRACTDUAL,APODERADO
8064,8799,19.4174856,-99.0804229,PRACTDUAL,SEPSA
8065,8800,18.418371,-95.110243,PRACTDUAL,APODERADO
8067,8802,17.222672,-100.631673,PRACTDUAL,APODERADO
8070,8805,17.222672,-100.631673,PRACTDUAL,APODERADO
8071,8806,28.626509,-106.118961,PRACTDUAL,APODERADO
8073,8808,20.525775,-101.371048,PRACTDUAL,APODERADO
8075,8810,20.114435,-98.746074,PRACTDUAL,APODERADO
8076,8811,32.54205561,-116.9717219,PRACTDUAL,SEPSA
8077,8812,20.114435,-98.746074,PRACTDUAL,APODERADO
8078,8813,22.14197,-100.954032,PRACTDUAL,APODERADO
8080,8816,19.501045,-99.131312,PRACTDUAL,APODERADO
8082,8818,18.55548,-99.606439,PRACTDUAL,APODERADO
8083,8820,21.510635,-104.892416,PRACTDUAL,APODERADO
8084,8821,20.268971,-98.945121,PRACTDUAL,APODERADO
8087,8825,20.268971,-98.945121,PRACTDUAL,APODERADO
8088,8826,22.14197,-100.954032,PRACTDUAL,APODERADO
8091,8829,24.149995,-110.307413,PRACTDUAL,APODERADO
8095,8833,24.149995,-110.307413,PRACTDUAL,APODERADO
8096,8834,21.510635,-104.892416,PRACTDUAL,APODERADO
8097,8835,19.201397,-99.561789,PRACTDUAL,SEPSA
8099,8837,19.61262696,-99.24127595,PRACTDUAL,APODERADO
8102,8840,20.268971,-98.945121,PRACTDUAL,APODERADO
8104,8842,19.438531,-99.208819,PRACTDUAL,SEPSA
8105,8843,20.569217,-100.273074,PRACTDUAL,APODERADO
8106,8844,20.9417949,-89.591458,PRACTDUAL,APODERADO
8107,8845,19.2891013,-99.6766439,PRACTDUAL,APODERADO
8108,8847,19.2891013,-99.6766439,PRACTDUAL,APODERADO
8110,8849,19.272541,-99.461535,PRACTDUAL,APODERADO
8111,8850,19.58410463,-99.02341505,PRACTDUAL,APODERADO
8112,8851,19.272541,-99.461535,PRACTDUAL,APODERADO
8114,8853,20.68811,-103.29705,PRACTDUAL,APODERADO
8115,8854,20.676001,-101.373572,PRACTDUAL,APODERADO
8116,8855,20.676001,-101.373572,PRACTDUAL,APODERADO
8117,8856,19.384401,-99.022447,PRACTDUAL,APODERADO
8119,8858,19.384401,-99.022447,PRACTDUAL,APODERADO
8121,8861,20.158778,-103.044168,PRACTDUAL,APODERADO
8122,8862,20.9995512,-89.5958753,PRACTDUAL,APODERADO
8123,8863,19.421595,-99.159086,PRACTDUAL,APODERADO
8124,8864,20.9995512,-89.5958753,PRACTDUAL,APODERADO
8125,8865,20.9995512,-89.5958753,PRACTDUAL,APODERADO
8126,8866,19.288617,-99.646922,PRACTDUAL,SEPSA
8128,8868,19.703194,-101.184112,PRACTDUAL,APODERADO
8130,8872,25.521482,-100.957779,PRACTDUAL,APODERADO
8133,8875,20.520307,-100.823235,PRACTDUAL,APODERADO
8137,8881,19.8599709,-100.8259318,PRACTDUAL,APODERADO
8138,8882,20.779709,-103.869584,PRACTDUAL,APODERADO
8145,8892,20.4217868,-103.5920753,PRACTDUAL,APODERADO
8146,8893,20.698403,-103.320554,PRACTDUAL,APODERADO
8148,8895,20.698403,-103.320554,PRACTDUAL,APODERADO
8149,8896,17.5470409,-98.5814468,PRACTDUAL,APODERADO
8152,8899,17.5470409,-98.5814468,PRACTDUAL,APODERADO
8153,8900,17.5470409,-98.5814468,PRACTDUAL,APODERADO
8155,8905,20.6331417,-105.2297031,PRACTDUAL,APODERADO
8158,8908,23.7568972,-99.1429893,PRACTDUAL,APODERADO
8159,8909,23.7568972,-99.1429893,PRACTDUAL,APODERADO
8160,8910,24.291532,-103.3935135,PRACTDUAL,APODERADO
8161,8911,19.473409,-99.146521,PRACTDUAL,APODERADO
8162,8912,24.291532,-103.3935135,PRACTDUAL,APODERADO
8163,8913,18.9629,-101.8090003,PRACTDUAL,APODERADO
8164,8914,28.71418,-106.136247,PRACTDUAL,APODERADO
8166,8916,29.087573,-110.976698,PRACTDUAL,APODERADO
8169,8919,18.9629,-101.8090003,PRACTDUAL,APODERADO
8171,8921,19.8424292,-90.5339344,PRACTDUAL,APODERADO
8172,8922,28.4029198,-106.8840763,PRACTDUAL,APODERADO
8176,8927,20.669446,-103.34772,PRACTDUAL,APODERADO
8177,8928,19.8424292,-90.5339344,PRACTDUAL,APODERADO
8178,8930,21.541737,-105.287095,PRACTDUAL,APODERADO
8182,8935,19.435459,-99.168451,PRACTDUAL,APODERADO
8184,8937,21.465292,-103.462395,PRACTDUAL,APODERADO
