ATM_ID,DURACION,Latitud,Longitud
E006,3.035,19.784184,-99.865794
6736,3.0300000000000002,25.779353,-100.391729
9199,3.03,32.435867,-117.041844
7569,3.03,19.414318,-99.134601
8223,3.0250000000000004,22.904584,-109.933125
D086,3.02,19.840038,-98.032224
8101,3.02,19.29786843,-98.8856769
7704,3.02,19.716643,-101.229368
2419,3.02,20.53408853,-100.736262
B635,3.02,18.816606,-98.953412
1387,3.02,18.2673774,-93.2183447
9138,3.0199999999999996,20.0702082,-97.0647833
2970,3.015,16.748703,-93.081009
3450,3.0100000000000002,25.760244,-100.207596
D104,3.0,19.41643045,-99.00404236
A460,3.0,19.4548723,-99.0613758
E307,3.0,19.345712,-99.179294
4815,3.0,20.338629,-102.774477
B052,3.0,28.6469336,-106.0813589
9473,2.99,31.605353,-106.389153
7131,2.99,19.502654,-96.882331
A445,2.99,18.8418895,-99.2016053
9014,2.9850000000000003,21.139281,-86.867982
6850,2.985,24.767357,-107.362643
E513,2.98,24.001622,-104.66205
3968,2.98,19.399787,-99.209508
7897,2.98,19.384625,-99.183554
8652,2.975,19.394635,-99.171953
E030,2.97,20.640684,-103.278591
A249,2.97,19.4794571,-99.1315203
B658,2.97,23.065449,-109.655199
1025,2.97,20.247446,-97.6595965
5598,2.97,17.0547018,-96.654098
2998,2.97,20.749515,-103.420336
E267,2.97,20.582854,-100.396605
B671,2.965,20.62277,-87.075195
4005,2.96,19.31218134,-99.63518228
3572,2.96,25.652173,-100.111037
7280,2.95,19.291749,-99.60616
1166,2.95,19.4902621,-99.1455589
B650,2.94,19.523068,-96.920863
8563,2.935,32.6221,-115.408
5049,2.93,22.22722082,-97.8592994
2008,2.93,20.61132,-88.88118
572,2.9299999999999997,26.077944,-98.2850161
C655,2.925,19.418734,-99.267189
D476,2.925,31.736636,-106.449175
4879,2.925,19.958504,-104.271458
D680,2.92,25.449883,-100.957042
A887,2.92,32.511091,-117.001887
9190,2.91,20.349838,-102.01712
5438,2.91,17.074147,-96.713318
8979,2.9050000000000002,19.47226733,-99.19247045
9375,2.9000000000000004,19.426509,-99.172061
6496,2.9,20.62297,-103.067001
4102,2.9,20.6789802,-103.4304898
6237,2.895,20.6267917,-100.4066265
6847,2.885,20.65911,-103.336247
C773,2.88,20.930257,-89.68063
A242,2.88,25.776729,-100.186381
2820,2.875,22.904125,-109.933418
4608,2.875,16.7204139,-92.6420784
8071,2.87,28.629904,-106.09902
8325,2.87,31.6231122,-106.3978745
6591,2.86,19.413659,-99.091864
9234,2.855,25.454782,-101.013231
D910,2.85,20.718681,-103.319656
690,2.85,20.667782,-103.359225
A284,2.85,20.6684,-87.03236
9409,2.85,19.406259,-98.994663
2963,2.84,19.350594,-99.19082
6649,2.84,20.684299,-103.389462
3519,2.835,32.5322262,-117.0191064
6904,2.83,25.726451,-111.247487
A224,2.83,23.240057,-106.437744
404,2.83,19.2878585,-99.6326394
7871,2.83,25.67072948,-100.3253077
9274,2.82,30.52787,-115.931464
5387,2.82,28.597918,-105.98493
4475,2.8150000000000004,27.928999,-110.924991
6553,2.815,20.609247,-100.434615
6943,2.815,19.317366,-98.202791
2359,2.81,19.418294,-99.71205
7155,2.805,19.502281,-99.150342
3748,2.805,25.72822948,-100.3028817
9896,2.805,28.627878,-106.025643
3559,2.8,25.58163365,-103.518007
6669,2.8,19.384865,-99.009525
C096,2.8,19.39715,-99.216538
A926,2.8,21.858678,-102.287806
903,2.8,26.034342,-98.366022
1214,2.8,28.6541794,-106.0895631
2495,2.7849999999999997,18.930341,-99.939059
E910,2.7849999999999997,17.0941613,-96.7504828
7824,2.78,17.9908,-92.9471
3048,2.78,19.276066,-99.005566
C488,2.78,25.530511,-103.229848
5234,2.7750000000000004,32.529239,-116.969906
8680,2.7750000000000004,25.726899,-100.343654
6641,2.775,20.521339,-100.813251
D875,2.775,18.831518,-99.18721
7336,2.77,19.411335,-99.155607
5179,2.77,20.6569111,-103.3696268
D089,2.77,25.6860269,-100.3292744
9252,2.77,19.98461,-102.286183
9032,2.7600000000000002,19.481094,-99.134518
7578,2.7600000000000002,19.397402,-99.282858
6006,2.76,21.100697,-101.674973
D823,2.755,20.697339,-101.343462
4994,2.75,21.1164,-101.656
D367,2.75,20.714463,-103.356484
8082,2.75,21.143721,-86.7859375
B487,2.75,21.876972,-102.254559
E556,2.75,25.742813,-99.986159
B732,2.745,19.039607,-98.187699
B117,2.73,24.82332,-107.370958
1240,2.73,19.472464,-99.586093
1295,2.725,17.9214996,-92.9111608
5854,2.725,19.425985,-99.168425
7441,2.72,31.6053603,-106.3894731
C498,2.72,28.664542,-106.128096
982,2.7199999999999998,19.3618,-99.1619
A632,2.715,19.39850892,-99.11152132
B032,2.71,19.41964,-99.169509
6465,2.71,19.086494,-102.353615
1357,2.71,29.14557749,-110.9935103
B437,2.7,18.139567,-94.434789
3520,2.7,25.6831037,-100.4165956
3654,2.7,16.762191,-93.124741
3348,2.7,19.3048923,-99.2349771
2445,2.6999999999999997,20.679081,-103.39673
226,2.68,20.6596988,-103.3496092
6968,2.68,18.986648,-99.098465
9716,2.675,19.262537,-99.123908
5574,2.675,22.919403,-98.073473
3775,2.67,28.6208291,-106.0288844
9942,2.67,19.3094146,-99.0911173
455,2.67,19.5150398,-101.6094227
5590,2.67,25.557883,-103.466428
8124,2.67,25.700615,-100.299858
9835,2.67,19.581144,-99.018744
2296,2.67,19.1974497,-96.15458175
9857,2.67,26.065917,-98.292831
9635,2.665,22.2660968,-104.556732
118,2.665,18.8574323,-97.0661413
8566,2.665,21.086348,-101.624282
4401,2.6550000000000002,32.56779,-116.635549
7662,2.655,17.509159,-91.982915
9866,2.65,20.289567,-103.192997
E210,2.65,19.4038333,-98.9878863
4796,2.65,20.979024,-89.603332
7390,2.65,19.26029854,-98.89501383
5419,2.65,26.0778,-98.2812
D260,2.65,20.714463,-103.356484
6506,2.645,19.54133167,-99.03497655
7927,2.645,18.145077,-94.441614
1007,2.645,19.31009337,-99.12032466
9941,2.64,19.443348,-99.215581
2854,2.6300000000000003,23.200798,-106.421556
5102,2.63,19.425263,-99.177542
E541,2.625,30.374317,-109.685961
2501,2.62,20.6373067,-103.3516445
A422,2.62,19.397067,-99.166854
9100,2.615,23.053181,-109.702166
C348,2.605,20.289567,-103.192997
3507,2.6,29.096191,-111.023104
3220,2.6,20.706317,-102.346017
5925,2.6,19.405329,-99.184191
2855,2.6,19.5394665,-99.2091599
7076,2.6,16.7373993,-92.6389152
D115,2.5999999999999996,20.7367579,-103.418668
6775,2.5999999999999996,19.297883,-99.137558
4873,2.59,14.874708,-92.282811
922,2.59,19.3660559,-99.2113054
3513,2.59,25.554872,-103.501837
8528,2.58,19.311137,-99.110398
9950,2.575,19.339233,-99.19088
9056,2.5749999999999997,21.1465461,-101.6719196
8881,2.57,19.8599709,-100.8259318
6534,2.57,19.80001286,-98.97191292
9374,2.57,19.426595,-99.174012
6841,2.565,19.483765,-99.1912
6759,2.55,32.535123,-116.931258
9225,2.55,20.93782163,-89.6290169
E632,2.55,19.694742,-101.168257
1640,2.55,25.652173,-100.111037
8494,2.55,19.451786,-96.943303
B903,2.54,19.2918643,-99.5539617
3802,2.54,21.175023,-86.874192
D708,2.5300000000000002,22.251934,-97.875419
9577,2.5300000000000002,22.217153,-97.857465
6938,2.53,19.54866904,-99.2880027
A627,2.53,19.433576,-99.086487
3470,2.53,17.543102,-99.503551
D756,2.5250000000000004,19.560006,-96.92837
7113,2.52,19.41353,-99.130554
D747,2.515,24.029132,-104.656323
C607,2.5100000000000002,19.8149128,-97.3798022
E043,2.51,19.51718718,-99.08597614
5097,2.5,25.669417,-100.373407
4618,2.5,31.70473,-106.427978
2225,2.5,18.914974,-99.165362
6013,2.5,25.756581,-102.982287
B486,2.485,32.512539,-117.004401
D304,2.48,19.389607,-99.146574
D566,2.48,22.773589,-102.573849
9868,2.48,18.912619,-99.167361
9704,2.48,19.20075621,-99.64874785
4409,2.48,27.928999,-110.924991
779,2.48,21.038479,-105.247415
8233,2.475,19.479904,-99.200805
8452,2.475,20.9149648,-100.7416911
A615,2.47,19.099145,-98.234781
E950,2.47,19.347582,-99.017854
D950,2.47,20.1193202,-101.17898
345,2.47,24.8049987,-107.4125435
5732,2.465,19.841296,-99.238182
9746,2.465,19.465456,-99.16663
9713,2.465,19.49015015,-99.13127862
C899,2.46,31.023663,-114.833337
6912,2.455,25.798747,-109.010272
3401,2.45,20.5889792,-103.3827773
B460,2.45,19.984832,-102.286209
495,2.45,19.2878585,-99.6326394
B918,2.44,20.6572915,-103.3819753
5522,2.44,22.15085,-100.982322
9867,2.4349999999999996,24.7745276,-107.4919859
9616,2.43,32.460162,-116.825498
9289,2.43,19.317366,-98.202791
D626,2.43,20.632295,-103.338048
9496,2.43,25.52638,-103.43736
2971,2.43,20.943276,-101.428556
8796,2.4250000000000003,20.301806,-101.597095
2823,2.4250000000000003,20.7423427,-103.4097746
1224,2.4250000000000003,31.6231122,-106.3978745
6588,2.425,19.279244,-99.010925
7622,2.425,19.6904694,-100.5564879
7553,2.42,25.647344,-100.097866
8641,2.42,20.55712,-103.460617
A305,2.42,19.46402235,-99.15580053
894,2.42,24.79702,-107.378317
A261,2.42,19.138997,-96.10256
D462,2.415,19.043064,-98.231047
2918,2.41,32.461706,-116.875671
8550,2.41,19.4319378,-99.1383732
9118,2.41,24.859847,-99.567327
E164,2.41,20.656514,-103.342815
8155,2.4099999999999997,22.775161,-102.579963
D460,2.405,19.042688,-98.230987
8345,2.405,19.61727679,-99.02672654
5071,2.4000000000000004,19.3734026,-99.17156517
2593,2.4,19.23533,-101.457585
3643,2.4,20.5452917,-100.822418
5341,2.4,16.7666,-93.1926
1814,2.4,21.992994,-99.021207
C504,2.3899999999999997,28.764815,-106.1709885
E392,2.3850000000000002,26.093429,-98.277932
D706,2.38,22.251934,-97.875419
6776,2.38,31.657301,-106.439942
9894,2.38,28.723142,-106.112901
2341,2.38,19.552071,-99.175921
8131,2.375,19.337192,-102.363314
D008,2.375,19.551681,-102.480519
6,2.37,21.3413519,-97.681943
9574,2.37,21.028416,-101.858138
7386,2.37,19.6574,-99.2105
6383,2.37,16.231524,-95.208892
5564,2.37,29.195,-108.143
7490,2.37,20.596673,-100.361673
D646,2.37,22.2651371,-97.8742434
D846,2.37,18.816606,-98.953412
2938,2.37,21.151551,-86.851503
5152,2.365,25.451384,-101.015297
D197,2.365,20.527465,-97.461517
9756,2.36,19.851085,-97.497564
3053,2.35,19.296712,-98.880642
2385,2.35,19.4875562,-99.2600231
D308,2.35,19.035911,-98.205961
8078,2.35,21.17234878,-86.82664877
2533,2.35,25.730426,-100.276728
848,2.35,25.71914,-100.181898
5581,2.35,25.463048,-100.978961
6728,2.35,23.157959,-109.717712
958,2.3499999999999996,19.74569179,-99.18043542
5642,2.3449999999999998,29.1113957,-110.991877
2394,2.3449999999999998,19.5725448,-99.0427998
9343,2.3449999999999998,19.703022,-101.184149
E492,2.34,20.365807,-103.822554
E961,2.34,23.75008725,-99.12423965
8484,2.34,20.744191,-103.409837
8454,2.335,19.347622,-99.017962
C032,2.33,31.862909,-116.613499
E047,2.325,19.061263,-98.305927
E385,2.325,20.962301,-89.620014
A506,2.3200000000000003,20.67592,-101.346219
C176,2.3200000000000003,25.723918,-100.166397
A345,2.32,19.501329,-99.120766
1653,2.32,21.502344,-104.88963
7784,2.32,19.4336147,-102.0721631
1895,2.32,19.35483372,-98.97772843
2923,2.32,18.344708,-99.54099826
8845,2.315,19.2891013,-99.6766439
2006,2.31,20.6653887,-105.2617152
6417,2.3,19.34514068,-90.72484972
1973,2.3,19.693907,-101.179478
1495,2.3,17.204339,-100.437834
556,2.3,31.0172054,-114.8374606
7162,2.295,22.948102,-102.701994
1346,2.295,19.7109312,-98.99515
B718,2.29,25.6908663,-100.2473506
4842,2.285,18.631422,-95.520592
C225,2.285,20.349838,-102.01712
5913,2.285,25.5449,-103.449
9156,2.285,28.648758,-106.066517
1030,2.28,20.871973,-101.516452
9809,2.28,19.338067,-90.726051
A539,2.28,19.312479,-98.896362
7816,2.28,19.2842081,-99.1407323
A818,2.28,21.286828,-100.561793
B860,2.28,19.362952,-99.187612
E750,2.28,25.7374752,-100.2876955
4463,2.275,18.1764527,-93.049504
276,2.27,25.6379229,-100.3181044
418,2.27,19.6487755,-99.2075699
9130,2.27,25.6561,-100.285
9648,2.27,29.028721,-110.922761
8560,2.265,32.6221,-115.408
5182,2.265,25.58636154,-100.258245
D105,2.26,19.41643045,-99.00404236
B449,2.25,16.753406,-93.149577
2899,2.25,26.933257,-105.65091
3531,2.25,25.5821674,-103.4058594
4722,2.25,17.98387663,-92.94665855
E308,2.24,25.342703,-105.723107
5166,2.235,23.311008,-106.479023
3065,2.235,19.3580103,-99.1213613
6469,2.235,20.3339319,-102.025516
4779,2.23,25.568208,-103.497998
8459,2.23,20.212095,-98.0024642
529,2.23,31.29062579,-110.9462925
1196,2.23,19.363686,-99.247537
7031,2.225,20.7339599,-105.3129849
4903,2.225,22.150264,-100.958032
8788,2.2249999999999996,25.691892,-100.257523
E941,2.2249999999999996,19.1273098,-98.7702976
B842,2.22,20.919113,-89.699698
6738,2.22,19.33758702,-99.18992308
6523,2.22,19.367652,-99.25940713
E034,2.22,19.695892,-101.189368
A841,2.22,19.311137,-99.110398
4087,2.2199999999999998,20.6444,-103.358
A228,2.215,25.678182,-100.449013
D543,2.21,19.416036,-98.13967
4610,2.2,19.1142,-98.2497
3483,2.2,19.506497,-99.261531
A684,2.2,32.340786,-117.05616
1458,2.2,27.4572068,-99.5089708
E172,2.2,19.023394,-98.197531
1811,2.2,21.145632,-86.822998
9932,2.1999999999999997,19.6037082,-104.4369754
5463,2.1950000000000003,19.671433,-99.173456
9695,2.19,19.3253,-98.228811
A452,2.19,19.681835,-101.175645
C505,2.185,19.91048949,-99.14885733
D953,2.18,20.080191,-98.368635
9761,2.18,20.570152,-100.3609893
5312,2.18,21.01917,-89.876566
9530,2.18,19.417641,-99.105904
5820,2.175,19.434604,-99.1822
C962,2.175,21.673552,-102.59034
5613,2.175,18.106911,-95.879282
E334,2.17,20.798182,-103.477214
D274,2.17,18.146739,-94.4131
4901,2.17,19.79877,-99.097808
3490,2.17,25.652173,-100.111037
8952,2.17,19.287259,-99.218423
A181,2.17,20.898582,-87.238761
4701,2.165,19.43924335,-99.07660119
A836,2.16,18.468371,-97.417223
3431,2.1550000000000002,25.6470971,-100.334157
1543,2.15,19.53768311,-99.1407214
B177,2.15,18.3682,-99.8744
8604,2.15,25.702259,-100.315817
8822,2.15,28.658508,-106.102062
2549,2.15,19.41681641,-99.14401191
E679,2.15,23.766665,-99.160119
6790,2.15,16.2171,-92.114
D553,2.15,19.527825,-96.922411
1340,2.15,20.1863479,-100.1442776
4096,2.15,16.22426456,-93.27598373
A655,2.135,20.551267,-103.445575
7057,2.135,25.5779909,-100.2532222
7656,2.13,21.8087137,-105.2070214
8992,2.13,19.47226733,-99.19247045
B905,2.13,26.904684,-101.429681
E842,2.13,19.45235,-99.219604
1112,2.13,19.298658,-99.527905
E303,2.13,25.537988,-103.409201
5289,2.13,22.1272777,-100.9836809
2966,2.13,19.3465633,-99.188309
7867,2.125,19.48383675,-99.24982611
E358,2.125,25.779229,-100.317662
A821,2.125,19.426143,-99.16211
2561,2.125,26.918389,-101.424698
4511,2.125,20.5534596,-100.8230166
9770,2.125,17.9698,-92.971
985,2.12,19.352252,-99.18615
6011,2.12,19.209769,-102.587709
8239,2.12,16.231409,-95.208727
7358,2.12,19.2773852,-98.9444149
8626,2.115,19.5002042,-99.0951286
9930,2.1149999999999998,22.328597,-97.87401
5456,2.1100000000000003,23.765993,-98.204994
5212,2.11,19.3922779,-97.7188995
3601,2.11,20.5851427,-100.3814314
D019,2.11,21.111386,-101.687543
A052,2.1,22.16160051,-100.9999173
790,2.1,19.818549,-101.7918
2269,2.1,25.73556164,-100.256899
3663,2.1,32.4995138,-116.9061527
4186,2.1,19.624221,-99.189398
9621,2.1,19.62958122,-99.13913388
2668,2.0999999999999996,19.40615551,-99.1109726
E081,2.095,20.607333,-103.415399
A796,2.09,21.2786178,-88.9385204
B186,2.085,19.440337,-99.200277
802,2.085,27.85067,-105.495972
7275,2.085,24.025877,-104.628883
5433,2.08,19.515396,-98.867442
D129,2.08,19.46707757,-99.23850118
1206,2.075,20.6338665,-105.2436683
9589,2.075,21.154872,-86.825827
7730,2.075,23.2454498,-106.4209854
3130,2.07,19.2718144,-99.6415237
1239,2.07,20.7020779,-88.2025428
9927,2.07,22.2281792,-100.9006379
5235,2.07,19.423689,-99.153458
8623,2.07,19.525121,-99.228347
E611,2.07,19.291559,-99.5560727
9742,2.07,19.430883,-99.1551417
3355,2.07,19.3611003,-99.2735972
5975,2.065,31.635612,-106.389989
9918,2.06,19.375648,-99.090095
6556,2.0599999999999996,19.502295,-99.168165
1461,2.05,25.534943,-103.255718
D705,2.05,29.112966,-110.952015
A775,2.05,25.714122,-100.348542
7337,2.05,19.463559,-99.181815
2510,2.05,19.3617373,-99.2733753
7099,2.05,21.2967553,-98.5133596
4996,2.045,19.703022,-101.184149
D819,2.045,20.582854,-100.396605
3498,2.04,19.3069497,-99.2102282
7352,2.035,19.61727679,-99.02672654
C212,2.035,19.682715,-99.134904
6964,2.035,20.647792,-103.320475
7811,2.035,21.804853,-102.280561
7236,2.03,19.7025363,-101.2081535
8835,2.03,19.201397,-99.561789
8207,2.03,25.6529,-100.372
E200,2.03,20.68927,-105.249923
6202,2.03,18.14528,-94.441623
2643,2.03,20.447153,-97.321482
9236,2.03,29.082785,-110.979511
D827,2.03,19.5014046,-99.13464
4832,2.025,20.623016,-103.242707
2636,2.025,25.72287601,-100.2931608
2234,2.025,20.7609792,-104.8524303
1136,2.025,19.15901635,-99.48544293
850,2.025,18.29959,-98.602972
5357,2.02,18.913889,-103.877527
D057,2.02,20.696176,-103.349276
1755,2.02,19.305465,-99.628585
5209,2.02,25.782756,-100.235268
C040,2.02,20.2923715,-102.5454668
B655,2.02,20.686237,-103.32716
C713,2.02,19.585378,-99.196262
E907,2.02,19.892893,-99.139715
5710,2.015,27.481367,-109.931629
5753,2.005,18.953345,-99.245243
6522,2.0,19.515748,-101.6094003
3468,2.0,19.788926,-99.055049
C012,2.0,32.622132,-115.407945
D022,2.0,19.53768311,-99.1407214
8075,1.995,28.625379,-106.029851
3287,1.995,15.55685,-92.322793
7731,1.985,20.5210585,-100.8474387
1415,1.9849999999999999,19.29228498,-99.15898857
A413,1.98,20.629324,-87.0764
4468,1.98,18.395792,-93.21425
5349,1.98,19.28503136,-99.59139651
B649,1.98,19.350215,-99.190325
4360,1.98,17.88392,-92.486114
D850,1.98,19.675655,-99.08038
B701,1.975,16.762191,-93.124741
A598,1.975,26.894517,-109.631988
4655,1.975,20.871973,-101.516452
6785,1.975,19.3348366,-99.1464303
E277,1.9749999999999999,19.375648,-99.090095
2588,1.9749999999999999,19.2810112,-99.639355
A449,1.9749999999999999,16.7535,-93.1491
C808,1.97,28.705721,-100.515594
A436,1.97,19.3203606,-99.6663629
D515,1.97,15.65928143,-92.14078201
7363,1.97,19.236229,-104.565193
6957,1.97,15.687871,-93.208623
5751,1.97,19.131323,-98.2666
8383,1.965,19.400397,-99.528769
8154,1.9649999999999999,16.231472,-95.208843
9870,1.96,25.5436987,-103.529536
3383,1.9549999999999998,19.704184,-103.463901
E383,1.9549999999999998,17.477078,-91.426098
E345,1.95,18.255183,-93.218247
1558,1.95,20.61604524,-100.4043678
D214,1.95,25.7114377,-100.3504072
1585,1.95,28.647895,-106.081654
5142,1.95,22.067434,-100.877885
4399,1.945,19.647038,-99.171307
8996,1.9449999999999998,28.690716,-106.132787
C456,1.94,18.51955,-88.321529
B190,1.935,19.665287,-99.080406
6740,1.9300000000000002,19.40515934,-99.1712607
A400,1.93,20.34239,-103.591376
E194,1.93,19.164661,-99.569231
A532,1.93,25.730124,-100.345197
D076,1.93,20.673349,-103.334115
2758,1.93,20.446983,-97.321424
2883,1.93,19.2558147,-98.8879891
A056,1.93,20.487823,-87.245763
2336,1.925,19.2935341,-99.6577876
C824,1.925,19.4368848,-100.358384
7407,1.92,19.2142,-96.187056
5406,1.92,21.0692517,-89.2568634
4348,1.915,26.034351,-98.366023
C873,1.905,18.00028619,-92.94594458
3597,1.9000000000000001,19.4278301,-99.1667886
6926,1.9000000000000001,19.487153,-99.259892
D206,1.9000000000000001,19.71164,-98.96890071
9670,1.9,25.789626,-100.470715
8547,1.9,21.143446,-86.846586
7046,1.9,20.6714364,-105.249917
7745,1.9,19.3002243,-98.9528258
E304,1.9,19.3500027,-99.2229872
2294,1.9,32.5328288,-116.9101298
7231,1.8900000000000001,17.977809,-102.213339
B661,1.8900000000000001,20.974717,-89.61097
8235,1.8900000000000001,25.745411,-100.302551
4205,1.885,20.918233,-89.701615
C919,1.88,20.341942,-102.281938
40,1.875,20.7238391,-103.4552581
9247,1.875,26.900208,-101.438994
2062,1.875,19.5519125,-99.1943738
1815,1.875,20.548165,-97.451245
8137,1.875,19.439487,-99.175689
3312,1.87,19.8395175,-97.460694
6727,1.87,19.44728697,-99.15207255
A544,1.87,29.083504,-110.96033
1530,1.87,21.1699524,-101.7394288
A204,1.87,19.359302,-99.29363
3866,1.865,22.173964,-100.9993925
7801,1.865,20.6311925,-103.4332531
C534,1.865,20.977424,-101.700956
1744,1.8599999999999999,25.87544,-100.23151
9482,1.8599999999999999,21.886761,-102.250349
8705,1.85,25.776713,-100.186436
D263,1.85,19.361223,-99.150121
C861,1.85,16.74806069,-92.62990362
B626,1.85,19.049488,-98.170332
9629,1.85,19.8152019,-99.0913854
5260,1.85,25.391197,-101.003426
5866,1.85,26.03839464,-98.2152718
4132,1.85,19.745464,-99.179942
130,1.8499999999999999,19.33561614,-99.20664756
7812,1.84,25.921158,-105.953449
9570,1.84,25.453043,-101.000278
6707,1.83,20.5352624,-98.4849266
3252,1.83,32.4432947,-116.8674243
5173,1.83,25.563078,-103.398751
6781,1.83,22.0585027,-100.8780409
9093,1.83,20.959188,-89.631641
9562,1.83,25.4599,-100.993493
1091,1.83,31.66925,-106.3986949
925,1.825,19.3024691,-99.5379247
5773,1.825,20.631322,-105.231355
3219,1.82,18.1519761,-95.1449265
9824,1.82,20.686466,-103.326617
3487,1.82,20.88081204,-89.74847284
7462,1.82,21.145,-86.9058333
8724,1.82,18.255105,-93.218304
A496,1.815,18.49687,-88.29853
8802,1.815,17.222672,-100.631673
1996,1.815,24.83754758,-107.3591541
6638,1.815,25.644945,-100.36099
E336,1.815,19.403654,-102.055299
D305,1.81,19.389607,-99.146574
6085,1.81,20.6267917,-100.4066265
A269,1.81,19.138997,-96.10256
E861,1.8050000000000002,18.4669667,-97.3891114
D128,1.805,19.79877,-99.097808
4332,1.8,18.617752,-99.192761
5135,1.8,32.513035,-116.945219
1170,1.8,19.6701996,-99.20521
7554,1.8,22.3595,-97.8916
1785,1.8,20.629816,-103.375257
D746,1.8,24.029132,-104.656323
B963,1.8,19.68518597,-98.86715641
9800,1.8,19.415247,-99.178065
B993,1.8,20.962301,-89.620014
B230,1.8,21.00463,-89.614738
2981,1.8,21.116942,-101.657554
2223,1.8,20.5777909,-101.1815568
7758,1.8,25.597606,-103.497746
4089,1.8,20.585,-103.445
4617,1.7999999999999998,31.70473,-106.427978
E056,1.7999999999999998,32.201231,-114.996789
2976,1.7999999999999998,20.0912373,-99.222035
B879,1.795,20.2983467,-105.2486867
C487,1.79,25.666574,-100.340198
8755,1.78,19.67886,-101.220559
C353,1.78,29.09493437,-110.9943081
E384,1.78,19.0336229,-98.2292115
7007,1.78,27.878838,-101.514753
9575,1.78,21.132276,-101.658529
7424,1.775,19.5557758,-99.1983727
B571,1.77,19.287958,-99.174932
8356,1.77,19.10185,-98.880759
D331,1.75,20.641413,-87.087934
A412,1.75,23.995173,-104.663746
D480,1.75,32.665035,-115.482182
125,1.75,19.377239,-99.254516
E265,1.75,20.62925078,-87.0704702
7287,1.75,20.779709,-103.869584
3339,1.75,16.8527661,-99.7980988
D099,1.75,19.6487755,-99.2075699
2424,1.74,20.6576948,-103.4327867
1568,1.74,31.3055877,-110.9535525
3103,1.7399999999999998,24.8644618,-99.5653209
1521,1.7349999999999999,26.9423628,-101.4649633
8610,1.73,32.369582,-117.061238
192,1.73,25.790286,-100.434752
9132,1.725,19.3895179,-99.1977954
4105,1.725,18.1394,-94.1395
D401,1.725,18.922994,-99.23566
D558,1.7249999999999999,18.844941,-97.105027
3203,1.7200000000000002,20.7192226,-103.3194557
C464,1.72,19.466451,-99.112873
7137,1.72,19.3687421,-99.1237282
9667,1.72,31.60587,-106.453482
5017,1.71,19.143261,-96.136926
C323,1.71,19.468307,-99.159698
B027,1.71,20.962169,-89.619786
2018,1.71,16.7951652,-99.8079835
8699,1.71,19.975354,-102.288061
871,1.705,18.9804176,-97.785418
3419,1.705,26.88886,-101.4391
7053,1.705,25.789837,-100.322685
2568,1.7,20.6487623,-103.3100245
C201,1.695,20.625336,-103.387911
7636,1.69,19.8924246,-100.4430161
2629,1.685,20.394708,-99.984386
2463,1.685,17.966401,-92.9337385
3046,1.685,24.83397386,-107.4002054
8879,1.685,19.291782,-99.61833
A860,1.685,16.760694,-93.176789
5308,1.68,18.644818,-91.808531
B657,1.68,20.686237,-103.32716
8812,1.68,20.114435,-98.746074
D071,1.68,19.2670574,-99.1706324
D403,1.68,25.679195,-100.239296
C254,1.6749999999999998,32.655967,-115.49653
D287,1.67,19.358848,-99.092817
9037,1.67,29.121524,-110.94965
7989,1.67,19.2955553,-99.5730254
E569,1.67,18.4473833,-95.2131906
9886,1.67,25.696845,-100.319516
D177,1.67,19.320377,-99.084449
2392,1.67,19.2924735,-99.7191163
6889,1.67,27.925625,-110.920117
3200,1.67,20.6657294,-103.4033369
B231,1.67,19.395058,-99.050357
1120,1.67,19.63424204,-99.09936746
C489,1.6600000000000001,21.882372,-102.368047
E835,1.6549999999999998,19.423398,-99.150174
9494,1.6500000000000001,26.0369,-98.367
6794,1.6500000000000001,31.8638879,-116.6520913
3481,1.65,19.5500201,-99.1934259
9598,1.65,27.939146,-101.21848
2462,1.65,25.5710625,-103.3886875
1225,1.65,19.4613591,-99.2133598
D627,1.65,20.624784,-103.328023
7398,1.65,19.131323,-98.2666
C858,1.65,20.230283,-103.572423
A772,1.645,25.713925,-100.348342
999,1.6400000000000001,19.433998,-99.138103
A116,1.6400000000000001,19.53092872,-99.0266351
9528,1.6400000000000001,19.4341493,-99.142048
A781,1.6400000000000001,19.70592,-99.205669
7135,1.635,18.1305,-96.8462
B890,1.635,31.284145,-110.944628
7530,1.635,19.410474,-99.166379
E139,1.635,18.448389,-96.360013
8205,1.635,25.7156,-100.35
4923,1.63,25.783235,-108.993322
A872,1.63,21.63241,-102.977004
E638,1.63,19.989005,-101.276058
D934,1.63,20.698288,-103.374747
3883,1.63,20.676108,-103.256369
7368,1.63,21.3533423,-101.9355062
8710,1.63,18.885932,-99.062597
684,1.63,20.641249,-103.329982
8611,1.63,19.525121,-99.228347
7018,1.63,19.3845434,-99.0789101
5592,1.625,25.534832,-103.255513
9592,1.625,31.860589,-116.631926
8442,1.625,16.833617,-99.811561
2633,1.625,22.274489,-97.845284
B121,1.62,25.7083909,-100.3747354
B372,1.62,20.641163,-105.23344
E414,1.62,25.751006,-100.2557146
7602,1.62,20.654219,-105.221329
A801,1.62,17.553869,-99.502066
5480,1.62,31.3048885,-110.9411166
9495,1.62,20.0782943,-98.7767956
E123,1.62,18.8839355,-97.729131
E944,1.62,19.43382,-99.135169
2842,1.62,16.757248,-93.167267
7737,1.6150000000000002,17.594641,-99.17832
7228,1.61,19.406385,-99.016857
94,1.6099999999999999,20.3509613,-102.7732037
